2025-11-23 18:49:00,011 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left零件23-4
2025-11-23 18:49:00,011 INFO  ExportHelperExtension.cs: 1136 - Found 48 in Left零件23-4
2025-11-23 18:49:00,012 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left零件23-4
2025-11-23 18:49:00,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left零件1-5
2025-11-23 18:49:00,012 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Left零件1-5
2025-11-23 18:49:00,012 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left零件1-5
2025-11-23 18:49:00,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LeftEC-A10020-P2-24-11
2025-11-23 18:49:00,013 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10020-P2-24-11
2025-11-23 18:49:00,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LeftEC-A10020-P2-24-11
2025-11-23 18:49:00,013 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LeftEC-A10010-p2-16-4
2025-11-23 18:49:00,013 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10010-p2-16-4
2025-11-23 18:49:00,014 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LeftEC-A10010-p2-16-4
2025-11-23 18:49:00,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left小腿-4
2025-11-23 18:49:00,014 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Left小腿-4
2025-11-23 18:49:00,014 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left小腿-4
2025-11-23 18:49:00,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left胯部连接1-4
2025-11-23 18:49:00,015 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Left胯部连接1-4
2025-11-23 18:49:00,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left胯部连接1-4
2025-11-23 18:49:00,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left大腿-5
2025-11-23 18:49:00,016 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Left大腿-5
2025-11-23 18:49:00,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left大腿-5
2025-11-23 18:49:00,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left零件24-4
2025-11-23 18:49:00,016 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Left零件24-4
2025-11-23 18:49:00,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left零件24-4
